Potential applied (V),Fitted WE(1).δ.Current,Corrected WE(1).δ.Current (A)
0.684814453125,7.17445952631732E-06,2.66641547901433E-07
0.689849853515625,7.21150343551193E-06,2.7354295120682E-07
0.69488525390625,7.24836732809303E-06,2.69027691438215E-07
0.699920654296875,7.28505157509271E-06,2.78119811626036E-07
0.7049560546875,7.32155666938438E-06,2.79761689990623E-07
0.709991455078125,7.35788322715205E-06,2.83107983785449E-07
0.71502685546875,7.39403198921142E-06,2.87242424851075E-07
0.720062255859375,7.43000382217903E-06,2.88807212977223E-07
0.72509765625,7.4657997194862E-06,2.96651452388801E-07
0.730133056640625,7.50142080223478E-06,2.87580662608965E-07
0.73516845703125,7.53686831989173E-06,3.06149258233265E-07
0.740203857421875,7.57214365082013E-06,3.05053614804869E-07
0.7452392578125,7.60724830264438E-06,3.02297595793115E-07
0.750274658203125,7.64218391244769E-06,2.98795091458565E-07
0.75531005859375,7.67695224680009E-06,3.04920311793654E-07
0.760345458984375,7.71155520161593E-06,3.00224583540321E-07
0.765380859375,7.74599480183943E-06,2.95387034098074E-07
0.770416259765625,7.78027320095798E-06,2.88574455292015E-07
0.77545166015625,7.81439268034257E-06,2.75512104813675E-07
0.780487060546875,7.84835564841523E-06,2.87630679709772E-07
0.7855224609375,7.88216463964384E-06,2.84644442387408E-07
0.790557861328125,7.91582231336481E-06,2.67771436635188E-07
0.79559326171875,7.94933145243437E-06,2.74240324909381E-07
0.800628662109375,7.98269496170973E-06,2.62544296102769E-07
0.8056640625,8.0159158663616E-06,2.67470364107146E-07
0.810699462890625,8.04899731001972E-06,2.48427006386533E-07
0.81573486328125,8.08194255275353E-06,2.55764966777714E-07
