Potential applied (V),Fitted WE(1).δ.Curren,Corrected WE(1).δ.Current (A
1.737213135,9.30879E-06,3.59181E-07
1.742248535,9.32E-06,3.60181E-07
1.747283936,9.33098E-06,3.64457E-07
1.752319336,9.34196E-06,3.59579E-07
1.757354736,9.35272E-06,3.67131E-07
1.762390137,9.36348E-06,3.68579E-07
1.767425537,9.37401E-06,3.70249E-07
1.772460938,9.38455E-06,3.96333E-07
1.777496338,9.39487E-06,4.04326E-07
1.782531738,9.40519E-06,4.33681E-07
1.787567139,9.41529E-06,4.63253E-07
1.792602539,9.42539E-06,4.89774E-07
1.797637939,9.43527E-06,5.3482E-07
1.80267334,9.44516E-06,5.73763E-07
1.80770874,9.45483E-06,6.12919E-07
1.812744141,9.4645E-06,6.64281E-07
1.817779541,9.47397E-06,7.18905E-07
1.822814941,9.48343E-06,7.70477E-07
1.827850342,9.49269E-06,8.2836E-07
1.832885742,9.50194E-06,8.95398E-07
1.837921143,9.51099E-06,9.47381E-07
1.842956543,9.52005E-06,1.00852E-06
1.847991943,9.5289E-06,1.08817E-06
1.853027344,9.53775E-06,1.1434E-06
1.858062744,9.5464E-06,1.2141E-06
1.863098145,9.55506E-06,1.28173E-06
1.868133545,9.56352E-06,1.34041E-06
1.873168945,9.57198E-06,1.40519E-06
1.878204346,9.58025E-06,1.47017E-06
1.883239746,9.58852E-06,1.53819E-06
1.888275146,9.59661E-06,1.59114E-06
1.893310547,9.60469E-06,1.65019E-06
1.898345947,9.6126E-06,1.70332E-06
1.903381348,9.6205E-06,1.76561E-06
1.908416748,9.62823E-06,1.81281E-06
1.913452148,9.63595E-06,1.87528E-06
1.918487549,9.64351E-06,1.92266E-06
1.923522949,9.65106E-06,1.95477E-06
1.92855835,9.65845E-06,2.02979E-06
1.93359375,9.66583E-06,2.06207E-06
1.93862915,9.67306E-06,2.10978E-06
1.943664551,9.68028E-06,2.15749E-06
1.948699951,9.68734E-06,2.22672E-06
1.953735352,9.69441E-06,2.26543E-06
1.958770752,9.70132E-06,2.30735E-06
1.963806152,9.70823E-06,2.34316E-06
1.968841553,9.715E-06,2.39132E-06
1.973876953,9.72176E-06,2.43034E-06
1.978912354,9.72839E-06,2.45423E-06
1.983947754,9.73501E-06,2.46592E-06
1.988983154,9.7415E-06,2.47469E-06
1.994018555,9.74799E-06,2.45905E-06
1.999053955,9.75434E-06,2.44353E-06
2.004089355,9.7607E-06,2.41887E-06
2.009124756,9.76693E-06,2.36075E-06
2.014160156,9.77317E-06,2.29959E-06
2.019195557,9.77928E-06,2.23244E-06
2.024230957,9.7854E-06,2.15003E-06
2.029266357,9.7914E-06,2.04637E-06
2.034301758,9.7974E-06,1.94271E-06
2.039337158,9.8033E-06,1.84221E-06
2.044372559,9.8092E-06,1.72645E-06
2.049407959,9.815E-06,1.61384E-06
2.054443359,9.82079E-06,1.48902E-06
2.05947876,9.8265E-06,1.38566E-06
2.06451416,9.83221E-06,1.26704E-06
2.069549561,9.83783E-06,1.15766E-06
2.074584961,9.84345E-06,1.04828E-06
2.079620361,9.84899E-06,9.45077E-07
2.084655762,9.85453E-06,8.57138E-07
2.089691162,9.86E-06,7.60115E-07
2.094726563,9.86547E-06,6.81403E-07
2.099761963,9.87088E-06,5.96652E-07
2.104797363,9.87628E-06,5.36315E-07
2.109832764,9.88163E-06,4.72984E-07
2.114868164,9.88698E-06,4.2186E-07
2.119903564,9.89227E-06,3.70787E-07
2.124938965,9.89757E-06,3.22766E-07
2.129974365,9.90282E-06,2.90047E-07
2.135009766,9.90808E-06,2.54277E-07
2.140045166,9.91329E-06,2.24646E-07
2.145080566,9.91851E-06,2.01119E-07
2.150115967,9.9237E-06,1.71517E-07
2.155151367,9.92888E-06,1.41916E-07
2.160186768,9.93405E-06,1.30647E-07
2.165222168,9.93922E-06,1.04119E-07
2.170257568,9.94437E-06,8.6761E-08
2.175292969,9.94952E-06,7.24547E-08
2.180328369,9.95466E-06,6.12075E-08
2.18536377,9.95981E-06,3.77532E-08
2.19039917,9.96495E-06,2.04025E-08
2.19543457,9.97009E-06,-3.38813E-21
