Potential applied (V),Fitted WE(1).δ.Current,Corrected WE(1).δ.Current (A)
1.0675048828125,6.67473906539488E-06,1.26288300491762E-06
1.07254028320313,6.7021192472456E-06,1.1225877840044E-06
1.07757568359375,6.72949942909631E-06,9.91447836528687E-07
1.08261108398438,6.75681517587349E-06,8.78682871001512E-07
1.087646484375,6.78413092265067E-06,7.72021421099336E-07
1.09268188476563,6.81138909941392E-06,6.80676330273584E-07
1.09771728515625,6.83864727617717E-06,5.89331239447831E-07
1.10275268554688,6.865854857719E-06,5.16347290718496E-07
1.1077880859375,6.89306243926084E-06,4.49466857614166E-07
1.11282348632813,6.92022649490448E-06,3.79578192595521E-07
1.11785888671875,6.94739055054812E-06,3.21896558826878E-07
1.12289428710938,6.97451822870917E-06,2.61199544728332E-07
1.1279296875,7.00164590687021E-06,2.27968350942287E-07
1.13296508789063,7.02874441942851E-06,1.85611049321489E-07
1.13800048828125,7.05584293198681E-06,1.43253747700689E-07
1.14303588867188,7.08291953851566E-06,1.03970109921843E-07
1.1480712890625,7.10999614504451E-06,8.60487768304942E-08
1.15310668945313,7.13705813694459E-06,5.59350271179085E-08
1.15814208984375,7.16412012884468E-06,3.49765508428219E-08
1.16317749023438,7.19117481343038E-06,1.40253818821177E-08
1.168212890625,7.21822949801609E-06,2.22948635891261E-09
1.17324829101563,7.24528418260179E-06,-6.51465135179285E-09
1.17828369140625,7.2723388671875E-06,-9.15527343749645E-09
1.18331909179688,7.2998046875E-06,-1.83105468749971E-08
1.1883544921875,7.3272705078125E-06,-1.2207031249997E-08
1.19338989257813,7.3577880859375E-06,-1.83105468749963E-08
1.19842529296875,7.3883056640625E-06,-1.83105468749971E-08
1.20346069335938,7.41958618164062E-06,-1.29699707031227E-08
1.20849609375,7.45086669921875E-06,-1.37329101562476E-08
1.21353149414063,7.48519897460937E-06,-2.05993652343719E-08
1.21856689453125,7.51953125E-06,-2.13623046874968E-08
1.22360229492188,7.55673168362526E-06,-1.58381289377639E-08
1.2286376953125,7.59393211725053E-06,-1.64174688130303E-08
1.23367309570313,7.63112367077985E-06,-1.69879285923465E-08
1.23870849609375,7.66831522430916E-06,-1.14548727466625E-08
1.24374389648438,7.70549353491613E-06,-8.96033179113007E-09
1.248779296875,7.74267184552309E-06,8.79299822690576E-09
1.25381469726563,7.77983262699038E-06,2.6563857384616E-08
1.25885009765625,7.81699340845768E-06,5.04382321673256E-08
1.26388549804688,7.85413246956604E-06,8.3489600746461E-08
1.2689208984375,7.8912715306744E-06,1.25696242763099E-07
1.27395629882813,7.92838479313708E-06,1.83187472487924E-07
1.27899169921875,7.96549805559975E-06,2.49833975650248E-07
1.28402709960938,8.00258157146955E-06,3.43976045717946E-07
1.2890625,8.03966508733935E-06,4.44221631410647E-07
1.29409790039063,8.07671505581713E-06,5.65863069182872E-07
1.29913330078125,8.1137650242949E-06,7.08866811642599E-07
1.30416870117188,8.15077780786977E-06,8.9768410619273E-07
1.3092041015625,8.18779059144464E-06,1.08039788511786E-06
1.31423950195313,8.22476273129844E-06,1.30587691713906E-06
1.31927490234375,8.26173487115225E-06,1.55271825384776E-06
