Potential applied (V),Fitted WE(1).δ.Curren,Corrected WE(1).δ.Current (A
1.455230713,5.63259E-06,1.38951E-06
1.460266113,5.64586E-06,1.25416E-06
1.465301514,5.65908E-06,1.10362E-06
1.470336914,5.67229E-06,9.86641E-07
1.475372314,5.68545E-06,8.57517E-07
1.480407715,5.69861E-06,7.71118E-07
1.485443115,5.71171E-06,6.75617E-07
1.490478516,5.72481E-06,5.92324E-07
1.495513916,5.73787E-06,5.18236E-07
1.500549316,5.75092E-06,4.53304E-07
1.505584717,5.76393E-06,3.97573E-07
1.510620117,5.77693E-06,3.5405E-07
1.515655518,5.78989E-06,3.16673E-07
1.520690918,5.80286E-06,2.7014E-07
1.525726318,5.81578E-06,2.32802E-07
1.530761719,5.82871E-06,1.95463E-07
1.535797119,5.8416E-06,1.70366E-07
1.54083252,5.85449E-06,1.4832E-07
1.54586792,5.86735E-06,1.29357E-07
1.55090332,5.88021E-06,1.28704E-07
1.555938721,5.89304E-06,9.75603E-08
1.560974121,5.90587E-06,8.1675E-08
1.566009521,5.91869E-06,6.27596E-08
1.571044922,5.9315E-06,6.21549E-08
1.576080322,5.94429E-06,5.54641E-08
1.581115723,5.95709E-06,3.04628E-08
1.586151123,5.96987E-06,2.37851E-08
1.591186523,5.98265E-06,1.40557E-08
1.596221924,5.99542E-06,1.04386E-08
1.601257324,6.00819E-06,7.17998E-10
1.606292725,6.02096E-06,3.20879E-09
1.611328125,6.03373E-06,-3.4557E-09
1.616363525,6.0465E-06,-7.06843E-09
1.621398926,6.05927E-06,-4.57764E-09
1.626434326,6.073E-06,-9.15527E-09
1.631469727,6.08673E-06,-4.57764E-09
1.636505127,6.10046E-06,-3.05176E-09
1.641540527,6.1142E-06,-7.62939E-09
1.646575928,6.12793E-06,-3.05176E-09
1.651611328,6.14166E-06,-1.67847E-08
1.656646729,6.1554E-06,3.05176E-09
1.661682129,6.16913E-06,1.52588E-09
1.666717529,6.18286E-06,-9.15527E-09
1.67175293,6.19659E-06,-1.37329E-08
1.67678833,6.2149E-06,-4.57764E-09
1.68182373,6.23322E-06,-4.57764E-09
1.686859131,6.25153E-06,-1.06812E-08
1.691894531,6.26984E-06,-1.52588E-09
1.696929932,6.28815E-06,-7.62939E-09
1.701965332,6.30646E-06,-7.62939E-09
1.707000732,6.32553E-06,-1.14441E-08
1.712036133,6.3446E-06,-1.2207E-08
1.717071533,6.3652E-06,-8.39233E-09
1.722106934,6.3858E-06,-4.57764E-09
1.727142334,6.4064E-06,-9.91821E-09
1.732177734,6.427E-06,-1.2207E-08
1.737213135,6.44836E-06,-9.15527E-09
1.742248535,6.46973E-06,-1.2207E-08
1.747283936,6.49319E-06,-1.12534E-08
1.752319336,6.51665E-06,-7.24792E-09
1.757354736,6.54011E-06,-1.23978E-08
1.762390137,6.56357E-06,-1.44958E-08
1.767425537,6.58703E-06,-7.43866E-09
1.772460938,6.61049E-06,-9.53674E-09
1.777496338,6.63395E-06,-1.16348E-08
1.782531738,6.65741E-06,-1.06812E-08
1.787567139,6.68488E-06,-1.67847E-08
1.792602539,6.71234E-06,-1.37329E-08
1.797637939,6.73981E-06,-1.37329E-08
