Potential applied (V),Fitted Smoothed WE(1).δ.Current,Corrected Smoothed WE(1).δ.Current (A)
0.523681640625,3.40565868341465E-06,7.42382913553694E-08
0.528717041015625,3.43177201789382E-06,6.52055528752566E-08
0.53375244140625,3.45788535237298E-06,5.58161154300459E-08
0.538787841796875,3.48399851363584E-06,4.79514090001199E-08
0.5438232421875,3.51011167489869E-06,4.0455291500793E-08
0.548858642578125,3.53622467707306E-06,3.45103130344881E-08
0.55389404296875,3.56233767924743E-06,2.87978494491347E-08
0.558929443359375,3.5884505375037E-06,2.36694591988145E-08
0.56396484375,3.61456339575998E-06,1.87524461129948E-08
0.569000244140625,3.6406761261945E-06,1.64368210795771E-08
0.57403564453125,3.66678885662903E-06,1.28595385955377E-08
0.579071044921875,3.69290147614169E-06,9.8200576955624E-09
0.5841064453125,3.71901409565436E-06,6.96024738541312E-09
0.589141845703125,3.74512662182126E-06,4.15205360488055E-09
0.59417724609375,3.77123914798815E-06,1.50371380500288E-09
0.599212646484375,3.79735159893031E-06,-7.7331962498405E-10
0.604248046875,3.82346404987248E-06,-3.2207758938509E-09
0.609283447265625,3.84957644412163E-06,-4.61261075447568E-09
0.61431884765625,3.87568883837078E-06,-6.01897779515995E-09
0.619354248046875,3.90180119473311E-06,-7.81107027423695E-09
0.6243896484375,3.92791355109544E-06,-9.15134406419023E-09
0.629425048828125,3.95402588851436E-06,-1.0872077806834E-08
0.63446044921875,3.98013822593327E-06,-1.13496496007499E-08
0.639495849609375,4.00625056335219E-06,-1.23186733021326E-08
0.64453125,4.0323629007711E-06,-1.32269260687229E-08
0.649566650390625,4.05907395598176E-06,-1.34841291419359E-08
0.65460205078125,4.08578501119242E-06,-1.26302809942348E-08
0.659637451171875,4.11249606640308E-06,-1.30235581170954E-08
0.6646728515625,4.13920712161374E-06,-1.1526330724941E-08
0.669708251953125,4.1659181768244E-06,-1.18046715146049E-08
0.67474365234375,4.19262923203506E-06,-1.13999998414697E-08
0.679779052734375,4.21934028724572E-06,-1.26031157258302E-08
0.684814453125,4.24605134245638E-06,-1.33980094612446E-08
0.689849853515625,4.27285144806659E-06,-1.34020961489759E-08
0.69488525390625,4.29965155367681E-06,-1.28407489216634E-08
0.699920654296875,4.32645150263552E-06,-1.19714270470449E-08
0.7049560546875,4.35325145159423E-06,-9.52338197505063E-09
0.709991455078125,4.38005116741158E-06,-6.08823662491712E-09
0.71502685546875,4.40685088322892E-06,-2.26468573500995E-09
0.720062255859375,4.4336502912294E-06,2.9410511846959E-09
0.72509765625,4.46044969922988E-06,8.75185523778775E-09
0.730133056640625,4.48724872697931E-06,1.50201426601608E-08
0.73516845703125,4.51404775472875E-06,2.08273636424628E-08
0.740203857421875,4.54084633244559E-06,2.62043536846812E-08
0.7452392578125,4.56764491016244E-06,3.17411977075549E-08
0.750274658203125,4.59444297111115E-06,3.72983751077411E-08
0.75531005859375,4.62124103205985E-06,4.21817877960741E-08
0.760345458984375,4.64803851292407E-06,4.62704739874581E-08
0.765380859375,4.67483599378829E-06,5.05375096613906E-08
0.770416259765625,4.70163283502185E-06,5.52702147278807E-08
0.77545166015625,4.72842967625541E-06,5.93529350135278E-08
0.780487060546875,4.75522582240918E-06,6.4498520630592E-08
0.7855224609375,4.78202196856295E-06,7.06706066027702E-08
0.790557861328125,4.80881736858571E-06,7.70918068742437E-08
0.79559326171875,4.83561276860848E-06,8.3469410605537E-08
0.800628662109375,4.86240737612034E-06,8.83919466272229E-08
0.8056640625,4.8892019836322E-06,9.4416286118878E-08
0.810699462890625,4.91599575716899E-06,1.00321238823304E-07
0.81573486328125,4.94278953070577E-06,1.04766367985386E-07
0.820770263671875,4.96958243393317E-06,1.10633878888126E-07
0.8258056640625,4.99637533716057E-06,1.15019107424794E-07
0.830841064453125,5.02316733905703E-06,1.18633710641973E-07
0.83587646484375,5.04995934095349E-06,1.20060560206552E-07
0.840911865234375,5.07675041596082E-06,1.22858324907686E-07
0.845947265625,5.10354149096816E-06,1.25444712444315E-07
0.850982666015625,5.13033161910933E-06,1.2749303507763E-07
0.85601806640625,5.1571217472505E-06,1.29422458055913E-07
0.861053466796875,5.18391091421396E-06,1.32056992391156E-07
0.8660888671875,5.21070008117742E-06,1.34534314960301E-07
0.871124267578125,5.23748827836777E-06,1.376440965815E-07
0.87615966796875,5.26427647555812E-06,1.38622932163062E-07
0.881195068359375,5.29106370011302E-06,1.40342560455843E-07
0.88623046875,5.31785092466791E-06,1.41572057948437E-07
0.891265869140625,5.34463717944119E-06,1.42143292690847E-07
0.89630126953125,5.37142343421447E-06,1.41768614622111E-07
0.901336669921875,5.39820872772599E-06,1.39723697108294E-07
0.9063720703125,5.4249940212375E-06,1.38485976141418E-07
0.911407470703125,5.45177836758997E-06,1.3875658573795E-07
0.91644287109375,5.47856271394244E-06,1.37231810543492E-07
0.921478271484375,5.50534613270609E-06,1.35875743562179E-07
0.926513671875,5.53212955146973E-06,1.34979421913657E-07
0.931549072265625,5.55891206753559E-06,1.33535743442498E-07
0.93658447265625,5.58569458360144E-06,1.32399882967149E-07
0.941619873046875,5.6124762270043E-06,1.28822167797516E-07
0.9466552734375,5.63925787040716E-06,1.24766211793196E-07
0.951690673828125,5.66603867611944E-06,1.18510128754072E-07
0.95672607421875,5.69281948183173E-06,1.11099397953855E-07
0.961761474609375,5.71959948952962E-06,1.03413353746892E-07
0.966796875,5.74637949722752E-06,9.69797192396052E-08
0.971832275390625,5.77315875103093E-06,9.00831299721849E-08
0.97686767578125,5.79993800483433E-06,8.62369774099876E-08
0.981903076171875,5.82671655302227E-06,8.10360743958853E-08
0.9869384765625,5.85349510121021E-06,7.73953990772649E-08
0.991973876953125,5.88027299591357E-06,7.23695357084572E-08
0.99700927734375,5.90705089061693E-06,6.83226128327496E-08
1.00204467773438,5.9338281874904E-06,6.41692780974002E-08
1.007080078125,5.96060548436387E-06,5.95680879947616E-08
1.01211547851563,5.98738224223919E-06,5.29593538275033E-08
1.01715087890625,6.01415900011451E-06,4.73084224368969E-08
1.02218627929688,6.04093528063709E-06,4.12563517864782E-08
1.0272216796875,6.06771156115967E-06,3.56085399631704E-08
1.03225708007813,6.09448742841087E-06,3.09731095862865E-08
1.03729248046875,6.12126329566208E-06,2.68568743697118E-08
1.04232788085938,6.14803881576947E-06,2.20500471904841E-08
1.04736328125,6.17481433587687E-06,1.65747397285194E-08
1.05239868164063,6.20158957661469E-06,1.15026493559508E-08
1.05743408203125,6.22836481735252E-06,6.35261365397E-09
1.06246948242188,6.25513984773495E-06,2.44859247067784E-09
1.0675048828125,6.28191487811738E-06,-1.32860241391248E-09
1.07254028320313,6.30868976798679E-06,-3.9562934535108E-09
1.07757568359375,6.3354646578562E-06,-6.51000248553319E-09
1.08261108398438,6.36223947746911E-06,-9.39127586602689E-09
1.087646484375,6.38901429708202E-06,-1.15049859179232E-08
1.09268188476563,6.41578911669493E-06,-1.18101001060471E-08
1.09771728515625,6.44256393630784E-06,-1.35737167292362E-08
1.10275268554688,6.46962384640913E-06,-1.34861933720585E-08
1.1077880859375,6.49668375651042E-06,-1.39072963169659E-08
1.11282348632813,6.52538150935978E-06,-1.47904565324012E-08
1.11785888671875,6.55407926220915E-06,-1.47924381933185E-08
1.12289428710938,6.58523889847132E-06,-1.63671980688597E-08
1.1279296875,6.6163985347335E-06,-1.71004126082269E-08
1.13296508789063,6.65084343451958E-06,-1.73444871778633E-08
1.13800048828125,6.68528833430567E-06,-1.80786925476882E-08
1.14303588867188,6.72100579067742E-06,-1.76387638240679E-08
1.1480712890625,6.75672324704918E-06,-1.87194295775863E-08
1.15310668945313,6.79519223960447E-06,-1.97495629777149E-08
1.15814208984375,6.83366123215977E-06,-2.03014555431568E-08
1.16317749023438,6.87502080743963E-06,-2.10581197367119E-08
1.168212890625,6.9163803827195E-06,-2.19138669761257E-08
1.17324829101563,6.96194306080476E-06,-2.36488111091421E-08
1.17828369140625,7.00750573889002E-06,-2.40124458874485E-08
1.18331909179688,7.05759519106382E-06,-2.6077006286361E-08
1.1883544921875,7.10768464323763E-06,-2.63131542123276E-08
1.19338989257813,7.16207496015541E-06,-2.80771627054613E-08
1.19842529296875,7.21646527707319E-06,-2.86667068283317E-08
1.20346069335938,7.27326318656151E-06,-2.81312026599912E-08
1.20849609375,7.33006109604982E-06,-2.67039510789085E-08
1.21353149414063,7.38685852455154E-06,-2.17369721130933E-08
1.21856689453125,7.44365595305326E-06,-1.40075578286917E-08
1.22360229492188,7.5004526666351E-06,-3.42251579635611E-09
1.2286376953125,7.55724938021694E-06,1.05696619062985E-08
1.23367309570313,7.61404515141619E-06,2.75062090072397E-08
1.23870849609375,7.67084092261544E-06,4.71404571701406E-08
1.24374389648438,7.72763553194695E-06,7.02186727676115E-08
1.248779296875,7.78443014127845E-06,9.52481638148913E-08
1.25381469726563,7.841223378677E-06,1.2583164068515E-07
1.25885009765625,7.89801661607554E-06,1.62152686464368E-07
1.26388549804688,7.95480828226409E-06,2.01722585143245E-07
1.2689208984375,8.01159994845263E-06,2.43678403566444E-07
1.27395629882813,8.0683898562277E-06,2.87057491834394E-07
1.27899169921875,8.12517976400277E-06,3.31584622327048E-07
1.28402709960938,8.18196773942872E-06,3.73618113520415E-07
1.2890625,8.23875571485467E-06,4.12828398460403E-07
1.29409790039063,8.29554159835934E-06,4.49218890175567E-07
1.29913330078125,8.352327481864E-06,4.83763795023174E-07
1.30416870117188,8.40911112922894E-06,5.10624733866303E-07
1.3092041015625,8.46589477659387E-06,5.35650654700097E-07
1.31423950195313,8.5226760598331E-06,5.5419758735305E-07
1.31927490234375,8.57945734307233E-06,5.69457605097992E-07
1.32431030273438,8.63623615119446E-06,5.79077648775106E-07
1.329345703125,8.69301495931658E-06,5.8551250280463E-07
1.33438110351563,8.74979119896578E-06,5.86966708653942E-07
1.33941650390625,8.80656743861498E-06,5.87926820381229E-07
1.34445190429688,8.86334103458736E-06,5.85256530770463E-07
1.3494873046875,8.92011463055973E-06,5.85290547758045E-07
1.35452270507813,8.97688552619238E-06,5.81727247752426E-07
1.35955810546875,9.03365642182503E-06,5.79169310385474E-07
1.36459350585938,9.090424579256E-06,5.78421385976685E-07
1.36962890625,9.14719273668697E-06,5.81088523881889E-07
1.37466430664063,9.20395813698527E-06,5.87580382275418E-07
1.37969970703125,9.26072353728357E-06,5.99879828263646E-07
1.38473510742188,9.31748618044914E-06,6.17080697171941E-07
1.3897705078125,9.3742488236147E-06,6.39894950905051E-07
1.39480590820313,9.43100872844933E-06,6.66403116704216E-07
1.39984130859375,9.48776863328396E-06,7.00508970459957E-07
1.40487670898438,9.54452583713486E-06,7.41610146022611E-07
1.409912109375,9.60128304098576E-06,7.8859157008026E-07
1.41494750976563,9.65803759936441E-06,8.40975005055912E-07
1.41998291015625,9.71479215774306E-06,8.92489151442544E-07
1.42501831054688,9.7715441438228E-06,9.47161995415571E-07
1.4300537109375,9.82829612990253E-06,1.00279264216525E-06
1.43508911132813,9.88504563389909E-06,1.05936375716557E-06
1.44012451171875,9.94179513789565E-06,1.11297955518471E-06
1.44515991210938,9.99854226633576E-06,1.16452359033362E-06
1.4501953125,1.00552893947759E-05,1.20997732093031E-06
1.45523071289063,1.01120342696596E-05,1.24915804551226E-06
1.46026611328125,1.01687791445432E-05,1.27520696374951E-06
1.46530151367188,1.02255219024064E-05,1.29455998510716E-06
1.4703369140625,1.02822646602695E-05,1.30358194754975E-06
1.47537231445313,1.03390054511536E-05,1.30333170387888E-06
1.48040771484375,1.03957462420377E-05,1.28816615903783E-06
1.48544311523438,1.04524852283745E-05,1.26384714530652E-06
1.490478515625,1.05092242147113E-05,1.22596035982873E-06
1.49551391601563,1.05659615701309E-05,1.17712322593243E-06
1.50054931640625,1.06226989255505E-05,1.11845705388677E-06
1.50558471679688,1.06794348336205E-05,1.05046531180697E-06
1.5106201171875,1.07361707416906E-05,9.73357929508017E-07
1.51565551757813,1.0792905394597E-05,8.8684551855232E-07
1.52069091796875,1.08496400475035E-05,7.93806837642617E-07
1.52572631835938,1.09063736446811E-05,6.95749004804854E-07
1.53076171875,1.09631072418587E-05,5.9522070135697E-07
1.53579711914063,1.10198399885815E-05,4.9627857709762E-07
1.54083251953125,1.10765727353043E-05,4.02145283330693E-07
1.54586791992188,1.11333048412462E-05,3.12953571564944E-07
1.5509033203125,1.11900369471881E-05,2.30803361591675E-07
1.55593872070313,1.12467686249627E-05,1.57544631767533E-07
1.56097412109375,1.13035003027373E-05,9.72855975602725E-08
1.56600952148438,1.13602317664284E-05,5.04228052369659E-08
1.571044921875,1.14169632301194E-05,1.31644628257243E-08
1.57608032226563,1.14736946938104E-05,-1.20982255000172E-08
1.58111572265625,1.15304261575014E-05,-2.54577372497344E-08
1.58615112304688,1.15909295680719E-05,-3.50456733208218E-08
1.5911865234375,1.16514329786425E-05,-3.40515400940226E-08
1.59622192382813,1.172741233302E-05,-4.19278142835018E-08
1.60125732421875,1.18033916873975E-05,-3.88917423555544E-08
1.60629272460938,1.18793710300022E-05,-2.76912156758694E-08
1.611328125,1.19553503726068E-05,-9.43597613092538E-09
1.61636352539063,1.20313296978474E-05,2.0511080189635E-08
1.62139892578125,1.2107309023088E-05,6.44882958040236E-08
1.62643432617188,1.2183288325661E-05,1.20553665680959E-07
1.6314697265625,1.22592676282341E-05,1.93727374809787E-07
1.63650512695313,1.23352469031867E-05,2.76835838290623E-07
1.64154052734375,1.24112261781393E-05,3.79166412668372E-07
1.64657592773438,1.2487205420927E-05,4.95130846321419E-07
1.651611328125,1.25631846637147E-05,6.31281799184422E-07
1.65664672851563,1.26391638702532E-05,7.83391764216544E-07
1.66168212890625,1.27151430767916E-05,9.54908795164527E-07
1.66671752929688,1.27911222435022E-05,1.14308502871772E-06
1.6717529296875,1.28671014102128E-05,1.34555564302038E-06
1.67678833007813,1.2943080534061E-05,1.56349646641246E-06
1.68182373046875,1.30190596579092E-05,1.79929866020498E-06
1.68685913085938,1.30950387364358E-05,2.05074280949226E-06
1.69189453125,1.31710178149624E-05,2.31944061983202E-06
1.69692993164063,1.32469968463072E-05,2.60086074044204E-06
1.70196533203125,1.33229758776519E-05,2.89851726950038E-06
1.70700073242188,1.33989548605696E-05,3.2064652726826E-06
1.7120361328125,1.34749338434872E-05,3.51967128283181E-06
1.71707153320313,1.35509127773549E-05,3.83503074689427E-06
1.72210693359375,1.36268917112227E-05,4.14188228008551E-06
1.72714233398438,1.37028705960405E-05,4.43503397985233E-06
1.732177734375,1.37788494808584E-05,4.70447180397656E-06
1.73721313476563,1.38548283172413E-05,4.94522843752739E-06
1.74224853515625,1.39308071536242E-05,5.15327445487152E-06
1.74728393554688,1.40067859427864E-05,5.32706420771412E-06
1.7523193359375,1.40827647319487E-05,5.45671576639412E-06
1.75735473632813,1.41587434756814E-05,5.54767213832696E-06
1.76239013671875,1.42347222194142E-05,5.59075158250006E-06
1.76742553710938,1.43107009200556E-05,5.59002315242144E-06
1.7724609375,1.43866796206969E-05,5.54137816136474E-06
1.77749633789063,1.4462658281096E-05,5.44789482953034E-06
1.78253173828125,1.45386369414951E-05,5.30486997476575E-06
1.78756713867188,1.46146155649696E-05,5.11209225683097E-06
1.7926025390625,1.46905941884442E-05,4.86030067678174E-06
1.79763793945313,1.47665727787333E-05,4.56022265890198E-06
1.80267333984375,1.48425513690224E-05,4.20424859208417E-06
1.80770874023438,1.49185299302344E-05,3.80438737056377E-06
1.812744140625,1.49945084914463E-05,3.36809001031232E-06
1.81777954101563,1.50704870280024E-05,2.91167221087075E-06
1.82281494140625,1.51464655645584E-05,2.44646904802955E-06
1.82785034179688,1.52224440811334E-05,1.98890190523701E-06
1.8328857421875,1.52984225977084E-05,1.55788901873505E-06
1.83792114257813,1.53744010991692E-05,1.16694533109326E-06
1.84295654296875,1.545037960063E-05,8.26018765001795E-07
1.84799194335938,1.55263580919718E-05,5.41133579767938E-07
1.85302734375,1.56023365833136E-05,3.15447211667468E-07
1.85806274414063,1.56783150695959E-05,1.48114157101855E-07
1.86309814453125,1.57542935558783E-05,3.38367708262889E-08
1.86813354492188,1.58302720421606E-05,-3.00535838610706E-08
1.8731689453125,1.59062505284429E-05,-4.7824083468621E-08
1.87820434570313,1.60451385365936E-05,-9.1063924682096E-08
1.88323974609375,1.61840265447443E-05,-8.14330526244689E-08
1.88827514648438,1.63291435737115E-05,-6.3683976342675E-08
1.893310546875,1.64742606026786E-05,-5.84061527665144E-08
1.89834594726563,1.66193776316457E-05,-8.67108762006295E-08
