Potential applied (V),Fitted WE(1).δ.Curren,Corrected WE(1).δ.Current (A
1.233673096,6.03501E-06,5.62954E-08
1.238708496,6.0549E-06,4.86149E-08
1.243743896,6.07469E-06,5.01881E-08
1.248779297,6.09448E-06,6.09166E-08
1.253814697,6.11417E-06,5.64812E-08
1.258850098,6.13387E-06,6.42528E-08
1.263885498,6.15347E-06,5.99087E-08
1.268920898,6.17307E-06,7.38751E-08
1.273956299,6.19259E-06,8.1826E-08
1.278991699,6.2121E-06,7.14663E-08
1.2840271,6.23153E-06,9.1709E-08
1.2890625,6.25096E-06,9.66928E-08
1.2940979,6.27031E-06,9.87064E-08
1.299133301,6.28966E-06,9.46165E-08
1.304168701,6.30893E-06,1.05864E-07
1.309204102,6.3282E-06,9.88009E-08
1.314239502,6.3474E-06,1.10124E-07
1.319274902,6.36659E-06,1.06188E-07
1.324310303,6.38571E-06,1.14532E-07
1.329345703,6.40483E-06,1.19825E-07
1.334381104,6.42389E-06,1.1298E-07
1.339416504,6.44294E-06,1.18343E-07
1.344451904,6.46192E-06,1.20721E-07
1.349487305,6.4809E-06,1.38358E-07
1.354522705,6.49982E-06,1.40801E-07
1.359558105,6.51874E-06,1.524E-07
1.364593506,6.5376E-06,1.45751E-07
1.369628906,6.55645E-06,1.54361E-07
1.374664307,6.57525E-06,1.50824E-07
1.379699707,6.59405E-06,1.62545E-07
1.384735107,6.61278E-06,1.6517E-07
1.389770508,6.63152E-06,1.7695E-07
1.394805908,6.6502E-06,1.70476E-07
1.399841309,6.66888E-06,1.73157E-07
1.404876709,6.68751E-06,1.66737E-07
1.409912109,6.70614E-06,1.8168E-07
1.41494751,6.72471E-06,1.84467E-07
1.41998291,6.74329E-06,1.93358E-07
1.425018311,6.76181E-06,1.93144E-07
1.430053711,6.78034E-06,2.05138E-07
1.435089111,6.79881E-06,2.01921E-07
1.440124512,6.81729E-06,2.20066E-07
1.445159912,6.83572E-06,2.29103E-07
1.450195313,6.85415E-06,2.3814E-07
1.455230713,6.87253E-06,2.35015E-07
1.460266113,6.89091E-06,2.59357E-07
1.465301514,6.90925E-06,2.56276E-07
1.470336914,6.92759E-06,2.74557E-07
1.475372314,6.94589E-06,2.7457E-07
1.480407715,6.96419E-06,2.92893E-07
1.485443115,6.98244E-06,2.9905E-07
1.490478516,7.0007E-06,3.11311E-07
1.495513916,7.01892E-06,3.14455E-07
1.500549316,7.03714E-06,3.32858E-07
1.505584717,7.05532E-06,3.32988E-07
1.510620117,7.0735E-06,3.48377E-07
1.515655518,7.09164E-06,3.36337E-07
1.520690918,7.10979E-06,3.4871E-07
1.525726318,7.12789E-06,3.4586E-07
1.530761719,7.146E-06,3.33854E-07
1.535797119,7.16408E-06,3.46296E-07
1.54083252,7.18216E-06,3.31273E-07
1.54586792,7.2002E-06,3.3154E-07
1.55090332,7.21824E-06,3.28755E-07
1.555938721,7.23625E-06,3.26001E-07
1.560974121,7.25427E-06,3.14092E-07
1.566009521,7.27225E-06,3.02213E-07
1.571044922,7.29023E-06,2.96437E-07
1.576080322,7.30819E-06,2.84585E-07
1.581115723,7.32614E-06,2.75786E-07
1.586151123,7.34407E-06,2.6091E-07
1.591186523,7.362E-06,2.52137E-07
1.596221924,7.3799E-06,2.28131E-07
1.601257324,7.3978E-06,2.31591E-07
1.606292725,7.41568E-06,2.16765E-07
1.611328125,7.43356E-06,2.11094E-07
1.616363525,7.45141E-06,2.08497E-07
1.621398926,7.46927E-06,1.96746E-07
1.626434326,7.4871E-06,1.94171E-07
1.631469727,7.50494E-06,1.88544E-07
1.636505127,7.52275E-06,1.95145E-07
1.641540527,7.54056E-06,1.86487E-07
1.646575928,7.55836E-06,1.77848E-07
1.651611328,7.57615E-06,1.6921E-07
1.656646729,7.59393E-06,1.60588E-07
1.661682129,7.6117E-06,1.64174E-07
1.666717529,7.62946E-06,1.49466E-07
1.67175293,7.64722E-06,1.50016E-07
